Criterion ID,Task ID,Prompt,Specified Prompt,Workflow,Hurdle Tag,Criteria type,Criterion Grounding Check,Description
7740,475,"Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win?","Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Hurdle,Provides instruction for using recommended strategy,Not Grounded,Recommends giving the Diamond Hills property to pay the rent debt
7741,475,"Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win?","Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,Recommends the dark blue/green rent card as the first move on the next turn
7742,475,"Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win?","Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,Recommends the M50k card as the second move on the next turn
7743,475,"Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win?","Persona: I'm playing Monopoly Millionaire Deal (2012) with two of my friends, and just got charged rent on a single Crystal Coast card. In my bank I have M300k, and on the table I have one completed set, Paradise Island + green/blue Property Wild Card, and a single Diamond Hills card. In my hand I have a dark blue/green rent card, a yellow/red rent card, and 2 M50k cards. After paying the rent, it will be my turn. My opponents don't have any property cards down right now, but they each have M400k in their banks. All the Just Say No cards have already been played. 

Prompt: What cards should I give to pay the rent I was charged with the goal of winning in the next round by charging rent on my properties? Which 3 moves should I make on my next turn to win? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,Recommends the second M50k card as the third move on the next turn
7851,486,"Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards?","Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Hurdle,Provides instruction for using recommended strategy,Not Grounded,Recommends playing Blue Skip as the next move
7854,486,"Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards?","Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,States that the player should not play the Wild card as it changes the color away from the winning card color
7855,486,"Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards?","Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,States that the player cannot play Red 2
7852,486,"Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards?","Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,States that playing Blue Skip enables the partner win the round by playing Blue 7
7853,486,"Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards?","Persona: I’m playing UNO! (Go Wild! Mode) in a 2x2 team match in UNO! Go Wild! mode, where Wild and Wild Draw 4 cards can be played at any time, even if I still have a matching color. The turn order is me, Opponent C, my partner, then Opponent D. Opponent D just played a Blue 5. My partner has one card left, which is Blue 7. The top card on the pile is Blue 5. In my hand, I have Red 2, Wild Draw 4, Blue Skip, and a Wild card.

Prompt: What should my next move be and why? Why not the other cards? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,States that the player should not play Wild Draw 4 as it risks losing control of the winning turn
7828,490,"Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host.","Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets quantity requirement,Not Grounded,Suggests two solutions to the visibility problem
7830,490,"Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host.","Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Hurdle,Meets game/strategy feature requirement,Not Grounded,Only recommends solutions that keep all players aware of whose turn it is
7833,490,"Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host.","Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Hurdle,Meets game/strategy feature requirement,Not Grounded,Only recommends solutions that require players to remain on their tile
7834,490,"Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host.","Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets game/strategy feature requirement,Not Grounded,Only recommends solutions that do not include a non-player host
7835,490,"Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host.","Persona: I’m designing a game aimed at kids called “Dinosaur Tracks” that has a creative twist on a typical board game: players can use floor tiles to design their own custom game path throughout their home, with each player functioning as their own game piece that moves on the path (just like a character token moves around the board's path in the game Candy Land). The gameplay is relatively simple; it is turn-based with players each rolling their own dice and moving forward toward the “treasure” at the end of the board. Players have to follow various instructions on the floor tile they happen to land on, such as “lose a turn,” “go back to start” or “switch places with any character.”  The main issue I’ve run into is player visibility; because players can lay out the game board any way they’d like to, the path may move into another room, and players could get separated from each other.

Prompt: Suggest 2 options that fix this visibility issue, keeping all players aware of whose turn it is even if they are in different rooms, while remaining on their own tile. Ensure the solutions don't rely on auditory cues or a non-player host. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets game/strategy feature requirement,Not Grounded,Does not recommend solutions that rely on auditory cues
7892,494,"Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position.","Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets quantity requirement,Not Grounded,Provides three distinct game mechanics
7893,494,"Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position.","Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets game/strategy feature requirement,Not Grounded,Only recommends mechanics that retain body control for the rocket movements
7894,494,"Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position.","Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets game/strategy feature requirement,Not Grounded,Recommends mechanics that do not interact with opponents
7895,494,"Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position.","Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets game/strategy feature requirement,Not Grounded,Only recommends mechanics where the order in which the game is played does not affect the player's advantages
7896,494,"Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position.","Persona: I'm designing a virtual reality racing game where players fly different courses rocket-back, and compete asynchronously against other players in the same condition. The best times of other players are recorded. I'm having a hard time coming up with features that utilize the player's hands. 

Prompt: Suggest 3 mechanics that utilize the hand controllers while maintaining rocket movements as controlled by body position. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Hurdle,Meets game/strategy feature requirement,Not Grounded,Only recommends mechanics with hand control
7958,496,"Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping.","Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets quantity requirement,Not Grounded,Recommends three distinct rule improvements
7959,496,"Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping.","Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Hurdle,Meets compatibility requirement,Not Grounded,Recommends only rule improvements that retain the shout number sequence unchanged
7960,496,"Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping.","Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Hurdle,Meets game/strategy feature requirement,Not Grounded,Recommends only rule improvements that snapping conditions rely on the revealed card with the shout number
7961,496,"Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping.","Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets game/strategy feature requirement,Not Grounded,Recommends rules that increase the chance of a valid snap for each card to more than 4
7962,496,"Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping.","Persona: I love to play Irish Snap (https://www.pagat.com/war/slapjack.html#sj2), but I found that the frequency of matching the called number to the revealed card is too low.

Prompt: I want to keep the shout number sequence unchanged. Also, a valid snap should only be based on the card revealed. Please propose 3 rule improvements that would increase the chance of snapping. Please explicitly state whether each of your recommendations meets each of the design features that I want. Include the source or purchase links, and prices if applicable.",Game Design,Not,Meets game/strategy feature requirement,Not Grounded,States a higher matching frequency for each recommended rule
7930,502,"Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn?","Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,Recommends playing the orange skip as the first card
7931,502,"Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn?","Persona: I'm playing UNO Flip! (2019) against my sister and she only has one card left. I can't remember what color she has, but she had to draw on the last turn when I played a purple 8 on top of a pink 8. The card on the top of the discard pile now is an orange 8, and in my hand I have the following cards: orange skip, purple skip, orange 8, blue 8, purple 4. 

Prompt: what should my next moves be to keep my sister from winning before her next turn. I want to play as many cards as I possibly can. How many can I get down to before her turn? Please explicitly state whether each of your recommendations meets each of the strategy features that I want. Include the source or purchase links, and prices if applicable.",Game Tactics,Not,Provides instruction for using recommended strategy,Not Grounded,Recommends playing the purple skip as the second card
