Criterion ID,Task ID,Prompt,Specified Prompt,Workflow,Hurdle Tag,Criteria type,Criterion Grounding Check,Description
6126,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommend holding the end screws in place after the end caps have been removed
1588,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommends turning the potentiometer shafts all the way to the left (fully off) or right (fully on) once the original knobs have been removed
1591,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Not,Describes specific procedural steps,Not Grounded,"Recommends lining up the markings on the replacement knobs with the end point of the potentiometers, once the old knobs have been removed and the pots are turned all the way left or right"
6127,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommends pushing the new knobs into place after lining up the markings
1597,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommends replacing the end caps of the new knobs once they have been screwed to the shafts
1604,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Not,Specifies necessary materials or tools,Not Grounded,Recommends using a small Phillips screwdriver
1636,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Not,Describes specific procedural steps,Not Grounded,"Recommends holding the knob firmly in place while tightening the end screw, once the knob has been replaced and the markings lined up with the end point of the potentiometer shaft"
1679,129,"Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.","Persona: I'm a 25-year-old poor student guy living in London.

Prompt: I'm studying audio engineering and managed to get my hands on a cheap TK Audio BC-1 compressor, the first generation. It's more or less a clone of an SSL bus compressor. It sounds great, but unfortunately the faceplate is bent and the threshold and makeup gain knobs are broken. Apparently it had an ill-fated flight. I'll worry about the faceplate later, but I need to fix the knobs now, because it's not so easy to operate with broken knobs. Tell me exactly what to buy and how to fix the knobs.",Repairs,Hurdle,Provides step-by-step instructions,Not Grounded,Provides step-by-step instructions for replacing the knobs on a TK Audio BC-1
1279,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Specifies necessary materials or tools,Not Grounded,"States that the following items are required: water, calcium lime & rust remover, large bowl, old toothbrush or small brush"
1288,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Provides safety warnings,Not Grounded,Warns the user that he should ventilate the room by opening windows before starting the process
1311,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Provides safety warnings,Not Grounded,"Warns the user to put on rubber gloves while using the calcium, lime & rust remover product"
1280,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,"Recommends mixing the calcium, lime & rust remover product with water in a large bowl before submerging the showerhead"
1281,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,"Recommends submerging the showerhead using the bowl filled with water and the calcium, lime & rust remover product"
1282,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,"Recommends letting the showerhead soak for at least two minutes inside the bowl filled with water and the calcium, lime & rust remover product"
1283,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,"Recommends scrubbing the heavy crust on the showerhead using the old toothbrush after it has soaked in the bowl filled with water and the calcium, lime & rust remover product"
1284,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommends rinsing the bowl after scrubbing the heavy crust from the showerhead
1285,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommends filling up the rinsed bowl with cold water
1286,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommends letting the showerhead soak in the bowl of cold water for at least 2 minutes
1287,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Describes specific procedural steps,Not Grounded,Recommends turning on the shower to let the water run for at least 1 minute as the final step of the cleaning process
1711,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Hurdle,Provides step-by-step instructions,Not Grounded,Provides a step-by-step method to fix the clogged showerhead
1712,134,"Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?","Persona: I am a 25-year-old man living in a very old apartment alone. 

Prompt: My showerhead has become clogged and I don't know what to do about it. I already tried using vinegar and baking soda but it didn't work so I need another method. Can you provide me with step-by-step instructions to fix it with a single method that does not require having to remove the showerhead ?",Repairs,Not,Provides general DIY guidance and tips,Not Grounded,Recommends a method that does not require removing the showerhead
1320,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,Recommends that the coco coir should be soaked according to the packaging instructions
1325,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,"Recommends decorating the ice cream cups using art supplies like paint, pens, stickers, googly eyes"
1326,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,Recommends tamping the coco coir down to make an even surface level with the edge of the cup
1327,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Hurdle,Describes specific procedural steps,Not Grounded,"Recommends sowing seeds in a dense, single layer across the surface for full coverage"
1328,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,Recommends gently spraying the seeds with water after planting
1329,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,Recommends keeping the cups in darkness until most of the seeds have germinated
1331,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,"Recommends watering gently when the growing medium looks dry, usually once or twice a day"
1332,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Provides general DIY guidance and tips,Not Grounded,Advises that the soil should never be sodden
1333,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,Recommends harvesting microgreens by cutting just above the growing medium at the base of the stems using clean scissors or a knife
1335,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Specifies necessary materials or tools,Not Grounded,"Does not recommend seeds that grow spicy microgreens, such as mustard, radish, arugula"
1336,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Provides general DIY guidance and tips,Not Grounded,Recommends seeds that grow edible microgreens
1341,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Provides safety warnings,Not Grounded,Recommends discarding the cups at any sign of mold
1496,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Describes specific procedural steps,Not Grounded,Recommends moving the cups to a bright location only after the majority of them have germinated
1733,137,"Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!","Persona: I’m a 42 year old mom with young kids.

Prompt: It’s the winter break and I am looking for activities to do with my kids indoors. When I was a kid I remember enjoying growing cress seeds in egg shells and I want to do something similar. I have some paper ice cream cups I thought would be fun to draw faces on and some cocoa coir I can use for planting. What would be some easy seeds to grow that aren’t spicy and how do we do this? I’m going for a chia head sort of look!",Crafts,Not,Provides general DIY guidance and tips,Not Grounded,Advises not piling seeds on top of each other
1350,144,"Persona: I am a professional roller derby skater in Chicago. 

Prompt: I was making my famous champagne vinegar dressing and got some on my favorite shirt! How do I get this stain out? This shirt just gets softer every time I wash it and would hate to have to throw it out.","Persona: I am a professional roller derby skater in Chicago. 

Prompt: I was making my famous champagne vinegar dressing and got some on my favorite shirt! How do I get this stain out? This shirt just gets softer every time I wash it and would hate to have to throw it out.",Repairs,Hurdle,Provides step-by-step instructions,Not Grounded,Provides a step-by-step solution to remove champagne vinegar dressing stains from a shirt
1351,144,"Persona: I am a professional roller derby skater in Chicago. 

Prompt: I was making my famous champagne vinegar dressing and got some on my favorite shirt! How do I get this stain out? This shirt just gets softer every time I wash it and would hate to have to throw it out.","Persona: I am a professional roller derby skater in Chicago. 

Prompt: I was making my famous champagne vinegar dressing and got some on my favorite shirt! How do I get this stain out? This shirt just gets softer every time I wash it and would hate to have to throw it out.",Repairs,Not,Specifies necessary materials or tools,Not Grounded,"States that the following items are required: vinegar, water, clean white cloths, laundry brush, stain stick"
